Batch,Chip,Date,SN
8356530,DM109,2017-01-20 10:29:00,CFA6225
8356530,DN106,2017-01-20 12:03:00,CFA6220
8355530,DK139,2017-01-20 12:42:00,CFA6192
8355530,DK106,2017-01-20 10:51:00,CFA6191
8353530,EJ135,2017-01-20 11:09:00,CFA6188
8353530,EE134,2017-01-20 11:01:00,CFA6187
8502530,FI141,2017-01-20 10:57:00,CFA6174
8502530,FH101,2017-01-20 10:55:00,CFA6171
8502530,FE152,2017-01-20 10:41:00,CFA6168
12637200,FF084,2017-01-20 16:17:00,CFA6109
12700200,FJ107,2017-01-20 12:36:00,CFA6074
12700200,SJ155,2017-01-20 10:24:00,CFA6071
11750200,MJ069,2017-01-20 16:46:00,CFA6063
11750200,MJ067,2017-01-20 10:22:00,CFA6062
12616200,UJ166,2017-01-20 17:43:00,CFA6049
12616200,NJ090,2017-01-20 10:54:00,CFA6030
12923240,NF178,2017-01-20 13:42:00,CFA5540
12701200,CH110,2017-01-20 13:36:00,CFA5447
12618200,XJ098,2017-01-20 10:16:00,CFA5396
12567200,KH092,2017-01-20 10:55:00,CFA5344
12567200,HH106,2017-01-20 12:44:00,CFA5328
12655200,NJ165,2017-01-20 11:42:00,CFA5294
12655200,KJ169,2017-01-20 11:04:00,CFA5290
12655200,KJ124,2017-01-20 12:49:00,CFA5284
12655200,UE150,2017-01-20 11:36:00,CFA5282
12655200,XJ140,2017-01-20 10:49:00,CFA5281
12655200,XJ125,2017-01-20 11:11:00,CFA5279
12655200,XJ126,2017-01-20 11:50:00,CFA5278
12655200,XJ133,2017-01-20 10:26:00,CFA5277
12655200,TH155,2017-01-20 12:32:00,CFA5255
9398420,VH086,2017-01-20 12:52:00,CFA4770
9401430,MJ116,2017-01-20 12:21:00,CFA4762
8834420,CJ163,2017-01-20 16:39:00,CFA4754
8733420,EK087,2017-01-20 12:04:00,CFA4720
11761421,VF136,2017-01-20 11:56:00,CFA4712
12579200,LF093,2017-01-20 12:13:00,CFA4655
12579200,VF083,2017-01-20 12:54:00,CFA4634
12623200,YF170,2017-01-20 10:18:00,CFA4628
12862230,JJ063,2017-01-20 12:26:00,CFA4515
11805240,NF134,2017-01-20 12:40:00,CFA3946
12361230,VH131,2017-01-20 12:29:00,CFA3930
11798230,TE107,2017-01-20 12:17:00,CFA3925
11800240,YF087,2017-01-20 12:38:00,CFA3914
9176210,DG227,2017-01-20 16:22:00,CFA3854
7867210,FB178,2017-01-20 16:44:00,CFA3851
7546210,FJ205,2017-01-20 11:07:00,CFA3844
10029220,KJ077,2017-01-20 12:11:00,CFA3831
6491510,FF195,2017-01-20 11:03:00,CFA3798
11809520,WF135,2017-01-20 10:48:00,CFA3795
12865230,FK136,2017-01-20 12:30:00,CFA3011
5783220,GB140,2017-01-20 10:28:00,CFA2996
7246230,EG215,2017-01-20 16:27:00,CFA2980
11825230,NH089,2017-01-20 12:15:00,CFA2970
11800230,TJ052,2017-01-20 12:23:00,CFA2956
12774240,LJ185,2017-01-20 16:24:00,CFA2822
12774240,LJ162,2017-01-20 12:35:00,CFA2821
12774240,JJ180,2017-01-20 16:41:00,CFA2815
12774240,UE158,2017-01-20 16:32:00,CFA2800
12273510,CJ093,2017-01-20 17:09:00,CFA2016
12086510,MH179,2017-01-20 12:40:00,CFA2004
10090410,FP101,2017-01-20 10:45:00,CFA1974
10570410,ED208,2017-01-20 11:40:00,CFA1876
10093410,FO132,2017-08-16 06:30:00,CFA1869
10093410,FO134,2017-04-08 11:10:00,CFA1868
10570410,EN210,2017-01-20 12:34:00,CFA1859
12580200,UF095,2017-01-20 10:19:00,CFA1767
12705200,TF156,2017-01-20 10:59:00,CFA1101
10095410,FL162,2017-01-20 10:30:00,CFA0946
10094410,FG183,2017-01-20 10:57:00,CFA0938
11640590,NF115,2017-01-20 12:09:00,CELN382
11696520,WF138,2017-01-20 17:04:00,CELM620
11696520,XH092,2017-01-20 16:29:00,CELM605
12273510,LJ078,2017-01-20 16:37:00,CELM432
12850240,FJ069,2017-01-20 12:19:00,CELA917
12232200,SH174,2017-01-20 17:45:00,CEL2772
12840290,VF109,2017-01-20 12:46:00,CEL0237
8375300,DB220,2017-01-20 17:15:00,CEKP764
9325290,LF076,2017-01-20 16:50:00,CEKN263
9325290,MF070,2017-01-20 16:48:00,CEKN259
12747290,CF093,2017-01-20 10:32:00,CEKK047
11411280,CJ181,2017-01-20 12:07:00,CEKG790
11410280,FJ151,2017-01-20 12:00:00,CEKG785
12449290,EJ068,2017-01-20 12:34:00,CEKE534
8932290,CP132,2017-01-20 10:39:00,CEKB083
10027290,VH078,2017-01-20 10:34:00,CEK0798
8931290,CO122,2017-01-20 17:07:00,CEJM244
8930290,DD139,2017-01-20 10:39:00,CEJM198
10024280,SJ081,2017-01-20 16:53:00,CEI0252
8683270,DJ129,2017-01-20 12:56:00,CEH2809
9384290,HF113,2017-01-20 12:13:00,CEF5806
5760220,ED195,2017-01-20 04:27:00,CFA7489
12726290,KJ176,2017-01-20 05:13:00,CFA6943
12726290,NJ176,2017-01-20 07:53:00,CFA6941
12661290,VJ164,2017-01-20 08:04:00,CFA6920
12931240,UJ078,2017-01-20 07:30:00,CFA6828
5814220,FA205,2017-01-20 07:43:00,CFA6810
5815220,FF175,2017-01-20 07:58:00,CFA6788
5815220,GD170,2017-01-20 05:18:00,CFA6783
5830220,FJ122,2017-01-20 04:29:00,CFA6780
5830220,FF101,2017-01-20 07:51:00,CFA6768
11300530,ED165,2017-01-20 07:55:00,CFA6748
12445290,EH188,2017-01-20 05:21:00,CFA6337
12445290,TF164,2017-01-20 05:15:00,CFA6322
12445290,TF171,2017-01-20 05:10:00,CFA6321
12715290,XE158,2017-01-20 07:46:00,CFA6318
7955280,FA185,2017-01-20 07:33:00,CFA6266
8502530,ED116,2017-01-20 03:46:00,CFA6207
12702200,HF122,2017-01-20 07:38:00,CFA6155
12702200,HJ109,2017-01-20 03:30:00,CFA6148
12705200,MF146,2017-01-20 03:28:00,CFA6131
12705200,KF151,2017-01-20 05:05:00,CFA6123
12645200,LJ061,2017-01-20 07:49:00,CFA6114
12637200,FF086,2017-01-20 04:49:00,CFA6106
12700200,UF159,2017-01-20 03:26:00,CFA6097
12700200,NJ094,2017-01-20 04:09:00,CFA6084
12700200,SJ139,2017-01-20 05:02:00,CFA6080
12616200,SJ061,2017-01-20 10:14:00,CFA6055
12616200,CK153,2017-01-20 03:22:00,CFA6045
12616200,HJ153,2017-01-20 07:37:00,CFA6044
12625200,SH103,2017-01-20 06:09:00,CFA6023
12625200,WF175,2017-01-20 06:01:00,CFA6018
12625200,SH100,2017-01-20 03:31:00,CFA6017
12621200,HK156,2017-01-20 04:42:00,CFA6011
12621200,CH171,2017-01-20 05:07:00,CFA6006
12586200,WH088,2017-01-20 07:40:00,CFA5987
12912240,FJ055,2017-01-20 06:18:00,CFA5531
12912240,HJ088,2017-01-20 09:49:00,CFA5525
12912240,HJ077,2017-01-20 06:20:00,CFA5523
12912240,TJ081,2017-01-20 07:33:00,CFA5519
12912240,HJ079,2017-01-20 06:13:00,CFA5517
12637200,YH085,2017-01-20 06:04:00,CFA5488
12637200,UH091,2017-01-20 03:23:00,CFA5483
12637200,UH088,2017-01-20 10:08:00,CFA5482
12701200,XF176,2017-01-20 07:21:00,CFA5451
12701200,CH107,2017-01-20 04:40:00,CFA5445
12701200,VF058,2017-01-20 03:32:00,CFA5437
12662200,UF144,2017-01-20 04:04:00,CFA5421
12697200,KJ144,2017-01-20 03:25:00,CFA5406
12618200,UJ079,2017-01-20 03:27:00,CFA5394
12611200,SJ173,2017-01-20 03:37:00,CFA5370
12611200,NJ176,2017-01-20 04:01:00,CFA5355
12567200,FH081,2017-01-20 07:36:00,CFA5330
12567200,NH091,2017-01-20 06:06:00,CFA5325
12655200,EJ129,2017-01-20 06:11:00,CFA5272
12578200,LJ168,2017-01-20 04:07:00,CFA5245
12637200,MF118,2017-01-20 03:34:00,CFA5219
8600420,DC195,2017-01-20 03:49:00,CFA4747
9401430,UJ112,2017-01-20 04:32:00,CFA4739
12701200,VF135,2017-01-20 03:43:00,CFA4703
12701200,CJ098,2017-01-20 06:22:00,CFA4696
12697200,HJ145,2017-01-20 03:29:00,CFA4691
12662200,EF084,2017-01-20 05:00:00,CFA4689
12579200,CF063,2017-01-20 04:45:00,CFA4651
12579200,TE176,2017-01-20 10:10:00,CFA4643
12579200,VF092,2017-01-20 09:51:00,CFA4636
12623200,EK112,2017-01-20 04:47:00,CFA4619
11846230,KH094,2017-01-20 07:28:00,CFA4533
12726280,TJ164,2017-01-20 07:18:00,CFA4498
12866230,FJ069,2017-01-20 07:35:00,CFA3936
12361230,CH145,2017-01-20 03:34:00,CFA3926
11798230,XE110,2017-01-20 04:36:00,CFA3920
11800240,EK062,2017-01-20 09:59:00,CFA3913
12378230,VE082,2017-01-20 07:23:00,CFA3888
8343230,DO136,2017-01-20 10:04:00,CFA3881
10107230,JH072,2017-01-20 09:54:00,CFA3880
11794230,UJ138,2017-01-20 06:16:00,CFA3875
11660210,CK189,2017-01-20 04:19:00,CFA3839
12051510,UJ065,2017-01-20 04:23:00,CFA3773
6248280,FD200,2017-01-20 10:12:00,CFA3760
12378230,VE091,2017-01-20 10:01:00,CFA2829
12655200,VH152,2017-01-20 09:58:00,CFA2662
12253220,CJ063,2017-01-20 06:00:00,CFA2060
12582380,TJ085,2017-01-20 07:45:00,CFA0230
11186350,DK101,2017-01-20 07:48:00,CFA0168
10818350,FA218,2017-01-20 07:39:00,CELN515
12725270,JH145,2017-01-20 04:21:00,CELN355
10978350,DE161,2017-01-20 07:41:00,CELM542
12092510,HF106,2017-01-20 08:00:00,CELH293
6108280,CN187,2017-01-20 05:57:00,CELE413
11396200,CF070,2017-01-20 05:59:00,CEL0030
12747290,JE093,2017-01-20 09:48:00,CEKK053
11815540,XE093,2017-01-20 09:46:00,CEKG851
9298540,VF114,2017-01-20 05:48:00,CEKG840
11690290,EF205,2017-01-20 04:37:00,CEKC816
12250280,FK178,2017-01-20 06:14:00,CEJK018
8214280,EB132,2017-01-20 05:53:00,CEJE404
9419290,HH097,2017-01-20 05:52:00,CEJ8048
9419290,XJ122,2017-01-20 06:04:00,CEJ8034
10049280,WF165,2017-01-20 09:56:00,CEGH926
9423300,NH106,2017-01-20 10:07:00,CEF1507
12715290,NF170,2017-01-20 01:01:00,F429107
8685290,GE213,2017-01-19 17:00:00,CFA6986
6248280,DI170,2017-01-19 15:48:00,CFA6973
11098290,CH180,2017-01-19 15:45:00,CFA6964
12726290,LJ171,2017-01-19 17:05:00,CFA6954
12726290,XJ170,2017-01-19 16:55:00,CFA6949
12726290,VJ175,2017-01-19 19:07:00,CFA6948
12726290,KJ169,2017-01-19 18:38:00,CFA6946
12710290,MH163,2017-01-19 18:29:00,CFA6937
12710290,CF161,2017-01-19 15:50:00,CFA6936
12710290,EF160,2017-01-19 18:56:00,CFA6935
12661290,LH162,2017-01-19 18:54:00,CFA6933
7956280,DD204,2017-01-19 17:03:00,CFA6906
12912240,TJ087,2017-01-19 15:34:00,CFA6835
12931240,WJ077,2017-01-19 15:42:00,CFA6831
12931240,WJ084,2017-01-19 15:38:00,CFA6827
5810220,FO165,2017-01-19 17:07:00,CFA6795
5815220,FF173,2017-01-19 16:15:00,CFA6789
11801530,UJ087,2017-01-20 01:20:00,CFA6712
8505530,FD179,2017-01-20 01:24:00,CFA6706
11771530,SJ097,2017-01-20 01:19:00,CFA6696
11300530,ED164,2017-01-20 01:15:00,CFA6672
11460290,GB136,2017-01-19 18:36:00,CFA6353
11460290,GB138,2017-01-19 18:27:00,CFA6351
11460290,GB150,2017-01-19 19:04:00,CFA6348
11285290,FB111,2017-01-19 16:50:00,CFA6344
11285290,EI094,2017-01-19 18:20:00,CFA6343
12445290,EF173,2017-01-19 18:40:00,CFA6338
12445290,TF172,2017-01-19 17:23:00,CFA6334
12445290,YE158,2017-01-19 18:12:00,CFA6331
12445290,WE155,2017-01-19 17:14:00,CFA6325
12715290,UH063,2017-01-19 16:20:00,CFA6319
12715290,NF170,2017-01-20 00:59:00,CFA6313
12449290,XH086,2017-01-20 01:31:00,CFA6311
12449290,CJ090,2017-01-20 01:26:00,CFA6302
12449290,VH080,2017-01-20 01:29:00,CFA6300
7803280,GB193,2017-01-19 17:28:00,CFA6272
7955280,FA181,2017-01-19 17:20:00,CFA6264
7955280,EL212,2017-01-19 17:26:00,CFA6263
7955280,FA189,2017-01-19 18:08:00,CFA6262
7955280,EL173,2017-01-19 17:18:00,CFA6259
8356530,DN116,2017-01-20 01:17:00,CFA6233
12568530,CF109,2017-01-20 03:17:00,CFA6216
12697200,HJ181,2017-01-19 16:53:00,CFA6147
12697200,HJ182,2017-01-19 15:36:00,CFA6146
12705200,UJ060,2017-01-19 15:32:00,CFA6133
12705200,MF178,2017-01-19 16:39:00,CFA6132
12645200,JJ053,2017-01-19 19:10:00,CFA6119
12700200,NJ084,2017-01-19 15:52:00,CFA6103
12700200,UF183,2017-01-20 03:21:00,CFA6095
12700200,SJ167,2017-01-19 18:42:00,CFA6079
12616200,CK170,2017-01-20 03:11:00,CFA6054
12625200,NH115,2017-01-20 03:01:00,CFA6021
12621200,CH172,2017-01-19 18:10:00,CFA6007
12586200,TJ137,2017-01-20 03:05:00,CFA5986
12586200,WH082,2017-01-19 15:58:00,CFA5970
12586200,WH083,2017-01-19 18:22:00,CFA5969
12586200,VH099,2017-01-19 15:56:00,CFA5966
12586200,SJ154,2017-01-19 16:29:00,CFA5964
12586200,WH081,2017-01-19 17:22:00,CFA5961
5815220,DH187,2017-01-19 16:09:00,CFA5590
5815220,DK191,2017-01-19 16:13:00,CFA5585
12923240,NJ187,2017-01-19 18:31:00,CFA5542
12637200,WH077,2017-01-19 16:03:00,CFA5510
12637200,YH082,2017-01-20 03:07:00,CFA5487
12702200,UF083,2017-01-19 16:43:00,CFA5466
12662200,JJ170,2017-01-19 16:04:00,CFA5424
12697200,KJ142,2017-01-20 03:16:00,CFA5407
12567200,HH107,2017-01-20 03:09:00,CFA5326
12567200,EH084,2017-01-20 03:14:00,CFA5318
12567200,FH106,2017-01-20 03:12:00,CFA5316
12655200,EJ155,2017-01-20 03:18:00,CFA5273
12655200,EJ133,2017-01-20 03:20:00,CFA5264
12578200,KJ165,2017-01-19 15:12:00,CFA5236
12578200,NJ129,2017-01-19 16:35:00,CFA5224
12578200,EH182,2017-01-19 16:42:00,CFA5222
9414430,JK131,2017-01-19 16:48:00,CFA4733
12662200,EF078,2017-01-19 15:10:00,CFA4687
12579200,VE100,2017-01-20 03:03:00,CFA4653
5783220,FN141,2017-01-19 18:26:00,CFA4581
11846230,WF130,2017-01-19 16:17:00,CFA4529
7240230,FC208,2017-01-20 01:47:00,CFA3003
9622420,YH144,2017-01-20 01:11:00,CFA0915
12725270,CH126,2017-01-19 16:45:00,CELN359
7741280,FN140,2017-01-20 00:58:00,CEKG782
7741280,DH126,2017-01-20 01:33:00,CEKG781
11920290,EK127,2017-01-20 01:50:00,CEKE539
9419290,HH098,2017-01-20 01:34:00,CEK2601
8383290,EJ178,2017-01-20 01:53:00,CEJM195
8464290,DJ198,2017-01-20 01:03:00,CEJM190
11142270,DL154,2017-01-20 01:42:00,CEJL834
11691290,CF078,2017-01-20 01:08:00,CEJL385
12399270,JH055,2017-01-20 01:49:00,CEJK572
12263290,SF102,2017-01-20 01:10:00,CEJF781
10042290,HJ168,2017-01-20 01:37:00,CEJB357
10001290,EK067,2017-01-20 00:56:00,CEJA251
9423300,HH078,2017-01-20 01:27:00,CEF1504
9269300,LF075,2017-01-20 01:22:00,CEF1490
9269300,YE111,2017-01-20 01:13:00,CEF1488
10044270,NF167,2017-01-20 01:44:00,CDE3892
12726290,TJ168,2017-01-19 13:56:00,CFA6947
12912240,HJ084,2017-01-19 13:05:00,CFA6837
11801530,UJ086,2017-01-19 02:05:00,CFA6711
11801530,VJ083,2017-01-19 01:47:00,CFA6708
11300530,EB169,2017-01-19 02:03:00,CFA6681
11300530,GA169,2017-01-19 02:22:00,CFA6680
11300530,EJ179,2017-01-19 00:48:00,CFA6679
11300530,EB170,2017-01-19 01:51:00,CFA6678
11300530,EK183,2017-01-19 00:57:00,CFA6673
8356530,DN140,2017-01-19 02:01:00,CFA6665
11460290,GA138,2017-01-19 14:32:00,CFA6355
12445290,UE148,2017-01-19 13:47:00,CFA6340
12445290,TF161,2017-01-19 01:22:00,CFA6336
12445290,CF154,2017-01-19 01:29:00,CFA6330
12445290,XE158,2017-01-19 01:17:00,CFA6327
12445290,TF162,2017-01-19 02:07:00,CFA6324
12445290,TF163,2017-01-19 13:54:00,CFA6323
12449290,KJ065,2017-01-19 02:36:00,CFA6310
7955280,EL171,2017-01-19 13:57:00,CFA6258
8355530,DF124,2017-01-19 01:55:00,CFA6194
8355530,DF123,2017-01-19 00:59:00,CFA6193
8355530,DK094,2017-01-19 01:49:00,CFA6189
8505530,EP176,2017-01-19 01:57:00,CFA6186
8505530,FD191,2017-01-19 01:53:00,CFA6183
8502530,FA167,2017-01-19 01:01:00,CFA6179
12705200,MF154,2017-01-19 13:10:00,CFA6135
12705200,KF177,2017-01-19 13:16:00,CFA6126
12700200,NJ085,2017-01-19 14:09:00,CFA6104
12700200,EJ102,2017-01-19 14:02:00,CFA6081
12624200,CK173,2017-01-19 13:14:00,CFA6001
12586200,LF155,2017-01-19 13:19:00,CFA5999
12586200,VH083,2017-01-19 14:24:00,CFA5971
12637200,TF108,2017-01-19 14:07:00,CFA5499
12578200,LJ173,2017-01-19 14:04:00,CFA5247
5785220,EG203,2017-01-19 14:34:00,CFA4584
10656230,MH075,2017-01-19 15:06:00,CFA4565
10656230,MF103,2017-01-19 14:00:00,CFA4563
6108280,CL207,2017-01-19 14:51:00,CFA4509
12445280,UE133,2017-01-19 02:20:00,CFA4484
12445280,WE150,2017-01-19 02:25:00,CFA4483
12425280,TJ084,2017-01-19 03:08:00,CFA4474
7968280,FF201,2017-01-19 00:32:00,CFA4458
7968280,DC187,2017-01-19 01:20:00,CFA4457
7968280,FK196,2017-01-19 02:30:00,CFA4454
7968280,FK185,2017-01-19 01:05:00,CFA4453
8004280,DD186,2017-01-19 00:30:00,CFA4442
12743280,VE103,2017-01-19 01:08:00,CFA4434
7328280,DO090,2017-01-19 00:55:00,CFA4417
8503540,FF161,2017-01-19 00:35:00,CFA3977
11798230,VJ073,2017-01-19 14:46:00,CFA3921
10311230,FF156,2017-01-19 15:08:00,CFA3905
7555210,DH179,2017-01-18 22:00:00,CFA3837
6113280,DO189,2017-01-18 21:33:00,CFA3750
12746290,HE091,2017-01-19 01:04:00,CFA3728
12712290,UE164,2017-01-19 03:16:00,CFA3724
9402290,NJ086,2017-01-19 02:09:00,CFA3699
12747280,NE125,2017-01-19 01:27:00,CFA2841
12747280,NE129,2017-01-19 00:53:00,CFA2840
12774240,JJ181,2017-01-19 15:04:00,CFA2816
12645200,HJ103,2017-01-18 21:36:00,CFA2708
12655200,SH161,2017-01-18 21:30:00,CFA2658
11360220,MF064,2017-02-04 19:27:00,CFA2078
5667420,GK186,2017-01-18 21:46:00,CFA1930
5667420,GK170,2017-01-18 22:05:00,CFA1927
12580200,JF096,2017-01-18 21:27:00,CFA1787
8355530,DK114,2017-01-19 01:45:00,CFA1144
8353530,EE093,2017-01-19 01:39:00,CFA1138
9079420,DM191,2017-01-18 21:23:00,CFA0888
9080420,FC196,2017-01-19 03:03:00,CFA0861
9295410,DJ132,2017-01-19 03:35:00,CELN566
11608570,NF145,2017-01-18 21:25:00,CELN406
11695520,KJ090,2017-01-18 21:55:00,CELM646
9074510,DC087,2017-01-19 03:30:00,CELM427
9262510,FO148,2017-01-19 03:26:00,CELM421
12484290,YH178,2017-01-19 01:10:00,CELK705
8905220,EF194,2017-01-19 03:28:00,CELJ671
12770540,CH068,2017-01-19 02:27:00,CELG268
12719280,HF059,2017-01-19 01:37:00,CELB918
6239280,FP175,2017-01-19 01:24:00,CEL6029
11691290,JF097,2017-01-19 02:34:00,CEKQ116
12724290,EJ068,2017-01-19 02:41:00,CEKK026
11410280,GD159,2017-01-19 02:12:00,CEKG780
12770530,HH070,2017-01-19 01:59:00,CEKF356
12719270,MF109,2017-01-19 03:32:00,CEK9232
8212280,DF097,2017-01-19 01:16:00,CEJK640
9325280,KF089,2017-01-18 21:41:00,CEJK599
7916280,DL087,2017-01-19 03:36:00,CEJK083
7800280,FH195,2017-01-18 21:49:00,CEJG863
8582290,GC126,2017-01-19 02:52:00,CEJF783
10039290,VJ158,2017-01-19 02:17:00,CEJB356
9994290,EF154,2017-01-19 02:56:00,CEJA318
9419290,YH073,2017-01-19 02:59:00,CEJA301
9403290,MK074,2017-01-19 02:15:00,CEJA286
9402290,XJ090,2017-01-19 02:54:00,CEJA253
12426280,FF155,2017-01-18 21:52:00,CEJ9899
7354280,FA127,2017-01-19 01:13:00,CEJ8061
10049280,WF167,2017-01-19 02:50:00,CEGH924
10048280,FJ159,2017-01-19 01:34:00,CEGH848
9269300,YE105,2017-01-19 02:44:00,CEF1487
0,0,2017-01-19 02:46:00,CBZ5774
12449290,KJ062,2017-01-18 12:27:00,CFA6309
12449290,CJ078,2017-01-18 12:33:00,CFA6306
12449290,CJ074,2017-01-18 19:57:00,CFA6304
12449290,JJ079,2017-01-18 20:00:00,CFA6299
12645200,TH091,2017-01-18 21:18:00,CFA5400
12655200,VH130,2017-01-18 12:14:00,CFA5310
11742200,TH174,2017-01-18 20:58:00,CFA4612
12445280,CF148,2017-01-18 12:12:00,CFA4490
12425280,EK104,2017-01-18 11:28:00,CFA4473
12743280,SF091,2017-01-18 12:23:00,CFA4440
6985280,EE104,2017-01-18 12:22:00,CFA4419
7328280,DO089,2017-01-18 12:34:00,CFA4418
5709280,CP166,2017-01-18 12:37:00,CFA4414
11805240,NF114,2017-01-18 20:08:00,CFA3950
11805240,SF116,2017-01-18 20:51:00,CFA3945
12866230,FJ062,2017-01-18 20:55:00,CFA3935
12361230,HH137,2017-01-18 21:00:00,CFA3927
11799230,SJ074,2017-01-18 20:16:00,CFA3877
11800230,CK053,2017-01-18 13:22:00,CFA3872
9930220,LH145,2017-01-18 12:31:00,CFA3833
12090510,JF106,2017-01-18 20:36:00,CFA3817
6114280,DE196,2017-01-18 13:20:00,CFA3752
6113280,DG192,2017-01-18 20:02:00,CFA3751
6108280,DB195,2017-01-18 12:16:00,CFA3739
12712290,KF181,2017-01-18 21:16:00,CFA3722
10001290,UJ059,2017-01-18 12:55:00,CFA3720
9402290,NJ083,2017-01-18 12:45:00,CFA3700
9402290,NJ087,2017-01-18 13:24:00,CFA3697
9402290,NJ109,2017-01-18 13:13:00,CFA3692
12862230,EJ054,2017-01-18 11:31:00,CFA3023
4798220,DO096,2017-01-18 20:14:00,CFA3013
5783220,FL169,2017-01-18 21:15:00,CFA2995
11825230,YH072,2017-01-18 20:22:00,CFA2976
11825230,YH099,2017-01-18 13:00:00,CFA2966
11825230,YH100,2017-01-18 20:29:00,CFA2963
6257280,EE187,2017-01-18 11:33:00,CFA2873
12747280,NE126,2017-01-18 13:10:00,CFA2850
12378230,SE066,2017-01-18 11:25:00,CFA2825
12854240,UH136,2017-01-18 13:11:00,CFA2762
12779240,SE150,2017-01-18 20:39:00,CFA2755
12655200,KH134,2017-01-18 20:25:00,CFA2683
12445280,UE138,2017-01-18 12:42:00,CFA2053
12273510,CJ079,2017-01-18 20:32:00,CFA2013
12086510,JF139,2017-01-18 20:34:00,CFA1994
12508420,TJ124,2017-01-18 13:27:00,CFA1981
10090410,GA111,2017-01-18 21:06:00,CFA1972
10097410,CN170,2017-01-18 13:32:00,CFA1893
10097410,CN160,2017-01-18 13:18:00,CFA1890
10097410,CJ169,2017-01-18 13:23:00,CFA1878
12705200,MF184,2017-01-18 21:21:00,CFA1840
12554200,FH073,2017-01-18 20:27:00,CFA1828
11135350,CI119,2017-01-18 12:16:00,CFA1155
11694520,XJ077,2017-01-18 20:41:00,CFA0991
11770520,CH090,2017-01-18 20:18:00,CFA0968
10096410,FE191,2017-01-18 12:50:00,CFA0937
9414420,NH175,2017-01-18 20:48:00,CFA0910
9080420,EF213,2017-01-18 20:05:00,CFA0862
11186350,EA089,2017-01-18 13:08:00,CFA0179
5667420,GH134,2017-01-18 13:36:00,CELN594
11696520,EH158,2017-01-18 13:08:00,CELM597
12378230,FF098,2017-01-18 11:19:00,CELM394
12865230,NH079,2017-01-18 13:34:00,CELM375
10113230,CJ065,2017-01-18 11:27:00,CELM361
11136350,CE102,2017-01-18 13:28:00,CELG561
6116280,ED181,2017-01-18 12:44:00,CELG073
6116280,FM173,2017-01-18 12:25:00,CELG072
11460290,FP143,2017-01-18 12:27:00,CELG015
6235420,FB170,2017-01-18 20:53:00,CEL1685
12377270,XF076,2017-01-18 12:54:00,CEL1322
12868240,EK102,2017-01-18 13:25:00,CEL0188
10026280,TH081,2017-01-18 13:18:00,CEKN443
12827540,CK091,2017-01-18 12:59:00,CEKK216
7965280,DI189,2017-01-18 19:45:00,CEKD706
12641290,FF247,2017-01-18 11:18:00,CEKB070
9352290,DJ088,2017-01-18 12:52:00,CEK9178
12255290,SF125,2017-01-18 11:26:00,CEK9176
10037290,FJ081,2017-01-18 13:20:00,CEK1056
12737270,CH170,2017-01-18 11:21:00,CEJR336
11410280,FN157,2017-01-18 12:18:00,CEJK874
11871280,SF132,2017-01-18 11:33:00,CEJK619
9325280,KF090,2017-01-18 12:49:00,CEJK601
8212280,EC120,2017-01-18 12:09:00,CEJK099
8212280,DF105,2017-01-18 13:26:00,CEJK093
8212280,EC089,2017-01-18 12:50:00,CEJK089
7916280,DL099,2017-01-18 12:57:00,CEJK084
8213280,EA097,2017-01-18 12:07:00,CEJK068
8213280,DO108,2017-01-18 12:47:00,CEJK059
7800280,FF203,2017-01-18 13:16:00,CEJG864
9995290,LF173,2017-01-18 12:07:00,CEJA274
12318280,UE058,2017-01-18 11:30:00,CEJ9914
12434280,XE058,2017-01-18 19:54:00,CEJ9911
12426280,SF135,2017-01-18 11:30:00,CEJ9904
12426280,FF144,2017-01-18 11:17:00,CEJ9897
9995290,MF149,2017-01-18 12:29:00,CEJ8052
9419290,HH107,2017-01-18 19:48:00,CEJ8049
9994290,HF125,2017-01-18 12:39:00,CEJ8043
9419290,XJ089,2017-01-18 12:47:00,CEJ8033
9402290,NJ063,2017-01-18 12:29:00,CEJ8015
9404290,HK088,2017-01-18 12:30:00,CEJ8000
5276290,FJ182,2017-01-18 12:09:00,CEGI204
7968280,EM206,2017-01-18 11:07:00,CFA4456
7968280,FF199,2017-01-18 10:59:00,CFA4455
7968280,FB202,2017-01-18 05:09:00,CFA4451
7966280,DE185,2017-01-18 11:01:00,CFA4446
11805240,SF135,2017-01-18 09:58:00,CFA3948
12866230,FJ065,2017-01-18 10:55:00,CFA3933
11800230,EK074,2017-01-18 10:22:00,CFA3873
12090510,JF094,2017-01-18 10:40:00,CFA3807
11888510,XE051,2017-01-18 10:04:00,CFA3806
6112280,EE190,2017-01-18 11:10:00,CFA3759
12793230,WE108,2017-01-18 10:08:00,CFA3021
10114230,WH074,2017-01-18 10:53:00,CFA2986
11800230,VF094,2017-01-18 05:19:00,CFA2953
11800230,YJ068,2017-01-18 10:21:00,CFA2952
12655200,SH162,2017-01-18 10:43:00,CFA2663
9407410,KJ140,2017-01-18 10:19:00,CFA1978
12515420,MJ108,2017-01-18 10:17:00,CFA1923
10097410,CM162,2017-01-18 10:26:00,CFA1880
10097410,CM163,2017-01-18 10:14:00,CFA1864
12571520,UJ070,2017-01-18 10:12:00,CFA1000
8382310,FH204,2017-06-21 11:40:00,CFA0066
11133350,DB092,2017-01-18 04:53:00,CELN518
11133350,EG108,2017-01-18 10:02:00,CELM496
